file,elapsed_time,cpu_percent,gpu_percent,ram_percent,gpu_temperature,technique
ds10_0.5-privateSMOTE5_QI0_knn5_per3,7.366472244262695,35.98571428571428,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn1_per1,6.364255428314209,37.03333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn1_per2,7.33982515335083,32.72857142857143,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn1_per3,7.368292331695557,36.08571428571429,0.0,1.957142857142857,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn3_per1,6.319979906082153,37.03333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn3_per2,7.384285688400268,35.9,0.0,1.957142857142857,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn3_per3,7.396852254867554,35.98571428571428,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn5_per1,6.315305233001709,35.86666666666667,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn5_per2,7.358221530914307,31.557142857142857,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI1_knn5_per3,7.342813014984131,35.285714285714285,0.0,1.957142857142857,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn1_per1,5.257749080657959,36.940000000000005,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn1_per2,6.309513330459595,28.516666666666666,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn1_per3,6.29539680480957,29.433333333333334,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn3_per1,5.255277156829834,34.12,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn3_per2,5.2666614055633545,31.560000000000002,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn3_per3,6.282452821731567,31.933333333333334,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn5_per1,5.270008325576782,34.980000000000004,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn5_per2,6.317742347717285,31.533333333333335,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI2_knn5_per3,6.3411853313446045,31.900000000000002,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn1_per1,6.3356428146362305,36.733333333333334,0.0,1.9666666666666668,25.833333333333332,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn1_per2,7.380774021148682,34.91428571428572,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn1_per3,8.416170120239258,31.6875,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn3_per1,6.310338020324707,32.2,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn3_per2,7.382680177688599,35.028571428571425,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn3_per3,7.3826539516448975,33.8,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn5_per1,6.346942663192749,36.85,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn5_per2,7.369388103485107,32.24285714285714,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI3_knn5_per3,8.41553258895874,32.5875,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn1_per1,6.314135313034058,34.88333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn1_per2,7.367338180541992,33.44285714285714,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn1_per3,8.384793043136597,33.95,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn3_per1,6.307620048522949,36.9,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn3_per2,7.364520311355591,33.5,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn3_per3,7.377219676971435,36.800000000000004,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn5_per1,6.317284107208252,33.416666666666664,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn5_per2,6.297838449478149,35.166666666666664,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE5_QI4_knn5_per3,7.365988492965698,32.15714285714286,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_0.5-privateSMOTE_QI0_knn1_per1,6.477964878082275,43.38333333333333,0.0,28.100000000000005,40.166666666666664,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn1_per2,8.633115530014038,47.6125,0.0,28.1,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn1_per3,7.550647497177124,43.41428571428572,0.0,28.1,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn3_per1,7.568262100219727,41.457142857142856,0.0,28.1,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn3_per2,8.63809871673584,45.875,0.0,28.1,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn3_per3,8.642999649047852,40.4875,0.0,28.1,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn5_per1,7.584486722946167,44.84285714285714,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn5_per2,7.5818703174591064,40.871428571428574,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI0_knn5_per3,9.772093057632446,44.18888888888889,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn1_per1,7.5696961879730225,43.15714285714286,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn1_per2,7.611043214797974,41.957142857142856,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn1_per3,8.625956535339355,44.6875,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn3_per1,6.49500584602356,47.166666666666664,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn3_per2,7.532981872558594,45.95714285714286,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn3_per3,8.649374723434448,43.7,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn5_per1,7.570675611495972,41.51428571428572,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn5_per2,7.561583042144775,44.08571428571429,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI1_knn5_per3,8.629153490066528,39.6625,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn1_per1,5.447515964508057,32.46,0.0,28.1,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn1_per2,6.514312505722046,38.1,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn1_per3,6.479048252105713,36.333333333333336,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn3_per1,6.479563474655151,39.36666666666667,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn3_per2,6.493331670761108,37.78333333333333,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn3_per3,6.49075174331665,39.333333333333336,0.0,28.100000000000005,41.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn5_per1,5.419001817703247,41.519999999999996,0.0,28.1,40.2,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn5_per2,6.518747091293335,36.55,0.0,28.11666666666667,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI2_knn5_per3,6.518361568450928,41.733333333333334,0.0,28.100000000000005,40.0,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn1_per1,7.014365911483765,35.885714285714286,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn1_per2,7.012924671173096,40.471428571428575,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn1_per3,8.013445615768433,34.725,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn3_per1,7.012024164199829,35.614285714285714,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn3_per2,7.012058019638061,33.58571428571428,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn3_per3,8.012923955917358,33.324999999999996,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn5_per1,7.014574766159058,41.285714285714285,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn5_per2,7.0121681690216064,39.55714285714286,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI3_knn5_per3,9.015578985214233,40.02222222222222,0.0,14.300000000000002,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn1_per1,6.011244297027588,37.083333333333336,0.0,14.300000000000002,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn1_per2,7.015258312225342,33.41428571428572,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn1_per3,8.014379262924194,32.9125,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn3_per1,6.012101173400879,37.18333333333333,0.0,14.300000000000002,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn3_per2,7.014452934265137,37.17142857142857,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn3_per3,7.01301646232605,34.6,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn5_per1,6.013803958892822,41.03333333333333,0.0,14.300000000000002,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn5_per2,7.01528787612915,42.142857142857146,0.0,14.3,,0.5-privateSMOTE
ds10_0.5-privateSMOTE_QI4_knn5_per3,7.013896465301514,37.24285714285714,0.0,14.3,,0.5-privateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn1_per1,6.321789026260376,34.63333333333333,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn1_per2,6.308839797973633,36.233333333333334,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn1_per3,7.390704870223999,31.614285714285717,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn3_per1,6.322781562805176,33.78333333333333,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn3_per2,7.370065212249756,33.84285714285714,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn3_per3,7.366396903991699,32.042857142857144,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn5_per1,6.332228183746338,34.699999999999996,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn5_per2,6.327706813812256,36.5,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI0_knn5_per3,7.365709781646728,32.714285714285715,0.0,1.8,26.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn1_per1,6.33047890663147,31.733333333333334,0.0,1.8,25.166666666666668,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn1_per2,6.303362131118774,35.483333333333334,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn1_per3,7.364234447479248,33.55714285714286,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn3_per1,6.283595085144043,35.199999999999996,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn3_per2,6.31137752532959,34.1,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn3_per3,7.354551553726196,33.82857142857143,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn5_per1,6.336769104003906,35.53333333333334,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn5_per2,7.39459228515625,32.82857142857143,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI1_knn5_per3,7.392985582351685,32.9,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn1_per1,5.262179613113403,30.419999999999998,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn1_per2,5.243551015853882,32.78,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn1_per3,6.314193725585937,32.75,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn3_per1,5.269345760345459,30.080000000000002,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn3_per2,5.254274368286133,30.619999999999997,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn3_per3,6.318763256072998,29.366666666666664,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn5_per1,5.268216609954834,32.260000000000005,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn5_per2,5.275607585906982,30.7,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI2_knn5_per3,6.329904317855835,26.666666666666668,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn1_per1,6.323316812515259,38.28333333333333,0.0,1.8,24.666666666666668,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn1_per2,7.359468460083008,34.857142857142854,0.0,1.8,24.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn1_per3,7.382741689682007,32.74285714285715,0.0,1.8,24.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn3_per1,6.328672170639038,34.449999999999996,0.0,1.8,24.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn3_per2,6.280966520309448,36.88333333333333,0.0,1.8,24.666666666666668,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn3_per3,7.387820959091186,33.214285714285715,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn5_per1,6.339160919189453,34.333333333333336,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn5_per2,7.375508069992065,31.557142857142857,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI3_knn5_per3,7.3722083568573,33.528571428571425,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn1_per1,6.318787813186645,32.36666666666667,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn1_per2,6.321941614151001,34.88333333333333,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn1_per3,7.347188472747803,34.92857142857143,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn3_per1,6.328829765319824,36.449999999999996,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn3_per2,6.325770378112793,36.68333333333333,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn3_per3,7.38166356086731,32.114285714285714,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn5_per1,6.314683437347412,33.016666666666666,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn5_per2,6.325117588043213,35.166666666666664,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE3_QI4_knn5_per3,7.344025135040283,31.957142857142856,0.0,1.8,25.0,$\epsilon$-2PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn1_per1,6.300068140029907,34.46666666666667,0.0,1.9333333333333333,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn1_per2,7.35705304145813,32.714285714285715,0.0,1.9714285714285715,25.285714285714285,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn1_per3,7.377969026565552,35.642857142857146,0.0,1.957142857142857,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn3_per1,6.293335199356079,34.266666666666666,0.0,1.95,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn3_per2,7.352623701095581,31.985714285714288,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn3_per3,7.334673166275024,31.571428571428573,0.0,1.957142857142857,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn5_per1,6.280972003936768,32.28333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn5_per2,6.272014856338501,34.333333333333336,0.0,1.9333333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI0_knn5_per3,7.346355676651001,33.65714285714286,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn1_per1,6.311539649963379,34.800000000000004,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn1_per2,7.350145101547241,32.785714285714285,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn1_per3,8.423800945281982,31.525000000000002,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn3_per1,6.310997247695923,36.733333333333334,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn3_per2,7.357506990432739,32.285714285714285,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn3_per3,7.374078989028931,33.94285714285714,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn5_per1,6.345901727676392,36.86666666666667,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn5_per2,7.35730242729187,32.971428571428575,0.0,1.9714285714285715,25.714285714285715,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI1_knn5_per3,7.39546275138855,34.07142857142857,0.0,1.9714285714285715,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn1_per1,5.25620698928833,29.74,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn1_per2,5.280554294586182,33.980000000000004,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn1_per3,6.307476758956909,28.3,0.0,1.95,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn3_per1,5.281194686889648,30.380000000000003,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn3_per2,6.303624629974365,33.6,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn3_per3,6.29986310005188,31.2,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn5_per1,5.256530046463013,38.28,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn5_per2,5.277804613113403,34.32,0.0,1.9600000000000002,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI2_knn5_per3,6.328534364700317,33.016666666666666,0.0,1.9666666666666668,26.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn1_per1,6.333756923675537,36.63333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn1_per2,7.380706071853638,32.98571428571429,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn1_per3,8.40368127822876,31.8,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn3_per1,6.300498723983765,35.71666666666667,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn3_per2,7.381531476974487,33.55714285714286,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn3_per3,8.450227737426758,30.75,0.0,1.975,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn5_per1,6.339911222457886,37.1,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn5_per2,7.382916450500488,32.6,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI3_knn5_per3,7.398110389709473,33.971428571428575,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn1_per1,6.31346845626831,39.083333333333336,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn1_per2,7.366992235183716,33.42857142857143,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn1_per3,7.35727047920227,33.614285714285714,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn3_per1,6.316396474838257,35.9,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn3_per2,6.321878671646118,34.800000000000004,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn3_per3,7.343956232070923,35.57142857142857,0.0,1.9857142857142858,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn5_per1,6.324258327484131,34.25,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn5_per2,6.316715955734253,34.18333333333333,0.0,1.9666666666666668,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE5_QI4_knn5_per3,7.328779458999634,33.17142857142857,0.0,1.9714285714285715,25.0,$\epsilon$-3PrivateSMOTE
ds10_1.0-privateSMOTE_QI0_knn1_per1,6.494166374206543,46.96666666666667,0.0,28.100000000000005,40.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn1_per2,7.580947399139404,43.614285714285714,0.0,28.1,40.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn1_per3,8.633536577224731,40.325,0.0,28.1,40.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn3_per1,6.483082771301269,46.166666666666664,0.0,28.100000000000005,40.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn3_per2,8.664388179779053,47.05,0.0,28.1,40.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn3_per3,8.687985897064209,44.05,0.0,28.1,40.125,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn5_per1,7.585503101348877,41.68571428571429,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn5_per2,7.584384918212891,43.0,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI0_knn5_per3,8.675549507141113,42.949999999999996,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn1_per1,7.592058897018433,45.271428571428565,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn1_per2,8.679080724716187,46.9125,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn1_per3,8.642577886581421,43.0875,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn3_per1,7.5502753257751465,51.357142857142854,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn3_per2,7.576974391937256,43.271428571428565,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn3_per3,8.637451410293579,40.5625,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn5_per1,7.569477081298828,47.300000000000004,0.0,28.1,41.0,1.0-privateSMOTE
ds10_1.0-privateSMOTE_QI1_knn5_per2,7.579758167266846,45.714285714285715,0.0,28.1,41.0,1.0-privateSMOTE
